scenario,total_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown
819,-6.73137697873708,-6.73137697873708,23.31657076168648,-0.18288494562860264,-21.028277759806258
820,36.481824633753604,36.481824633753604,22.652089940139945,1.485375988767697,-19.571001026795788
821,17.947835138128788,17.947835138128788,18.693766920359675,0.9765258373556361,-17.510208195069833
822,37.863322634496456,37.863322634496456,25.24739206929711,1.3964688234781615,-10.708798214712088
823,7.273952251277094,7.273952251277094,19.289370105029274,0.45965283538300733,-21.85702755205531
824,2.21797132102588,2.21797132102588,20.50291007259158,0.20930983807044956,-23.14877414935242
825,-16.669780999283056,-16.669780999283056,20.469658086016484,-0.7875643054772082,-32.053328830482805
826,48.46488720720279,48.46488720720279,18.833903799141048,2.1928707571727366,-7.3897002202985345
827,-6.950097898730078,-6.950097898730078,18.192407263463,-0.30490970338453405,-16.036016605802867
828,12.722636770261087,12.722636770261087,20.830088022184057,0.6780112016620287,-14.087741548131177
829,31.6765843783247,31.6765843783247,20.136114957563453,1.4667290898056955,-10.574721276547075
830,10.87486614367692,10.87486614367692,19.272184691213063,0.6315966257263932,-14.111393730746599
831,1.8497459268138616,1.8497459268138616,19.822701959605805,0.19016581857781753,-13.806911502473373
832,12.053927312974967,12.053927312974967,18.473697692663016,0.7081825015023926,-12.924110406022452
833,34.70148799447503,34.70148799447503,19.498218177140846,1.6253940129322964,-10.47313687370447
834,-5.972236577458867,-5.972236577458867,19.15982668961228,-0.22654252648957485,-22.432106640222564
835,-4.456257354092131,-4.456257354092131,20.28253610882161,-0.12293168648908083,-22.703511780941028
836,2.0317982029828707,2.0317982029828707,20.777253447863686,0.20053855640767027,-18.4305367574914
837,-12.495911519783709,-12.495911519783709,20.917596510785923,-0.533008201356962,-21.360344339097527
838,5.723129318367048,5.723129318367048,19.88647142227429,0.3789971623552464,-19.66425141182821
839,-6.293375319483385,-6.293375319483385,19.781421905817698,-0.22939160966157174,-17.780450348462566
840,-13.061416344496724,-13.061416344496724,22.770208324582537,-0.500984853991034,-26.14473704628456
841,-25.22321842639711,-25.22321842639711,24.68168460194922,-1.0471631957749785,-28.6492517508957
842,-30.745469077605982,-30.745469077605982,19.74817792461538,-1.7600965129216974,-38.7520200702183
843,-7.685185123525018,-7.685185123525018,20.194515721529505,-0.29447235843966246,-18.481451711249704
844,-9.440819552738022,-9.440819552738022,21.854156502165523,-0.34284744962616853,-33.802665852805326
845,0.18575011449657453,0.18575011449657453,18.069649736874197,0.1000248986082581,-18.789177976355546
846,-2.629832811118449,-2.629832811118449,20.050745290591244,-0.031988585179033704,-15.07657334291582
847,5.505515247333315,5.505515247333315,16.123767924135283,0.4129560438572106,-23.26071999004798
848,3.484641944326694,3.484641944326694,18.83765238068755,0.27557471712445863,-11.442531374896992
849,18.981137457741347,18.981137457741347,20.106522131531758,0.9651839145531842,-13.185315637161555
850,15.40897182585519,15.40897182585519,22.185297072444676,0.7562603444756424,-15.24667785786346
851,-19.103962041539223,-19.103962041539223,25.969432399889158,-0.6804634860221122,-26.88513454919475
852,-19.865356508304377,-19.865356508304377,18.41544234224209,-1.1099198961432626,-28.113897667119677
853,-18.283402365737402,-18.283402365737402,20.033229875151832,-0.9065664643715355,-24.788311909115517
854,-19.58517302889059,-19.58517302889059,21.918067903688343,-0.8824337945765574,-28.053060639560645
855,62.06060677943215,62.06060677943215,21.24055593506378,2.378966599282861,-10.125887498828655
856,15.783438491001256,15.783438491001256,19.919185158070672,0.8350509353129936,-14.010832577312424
857,-3.1943472578100707,-3.1943472578100707,20.73510947200819,-0.052736024006533704,-18.57456367540573
858,54.634761956142896,54.634761956142896,21.034974610680653,2.1774276258286207,-10.494931387249936
859,6.0780530834953606,6.0780530834953606,19.856870399276904,0.3963788981437055,-16.918533109625905
860,26.805472527857166,26.805472527857166,22.37783780892259,1.172157741875499,-10.762744311644374
861,6.50780708216161,6.50780708216161,21.698745648361182,0.3972408598682983,-17.08867161409092
862,36.0058757109599,36.0058757109599,20.5864779070465,1.5978932614979922,-19.823010536052944
863,-12.140684047842631,-12.140684047842631,19.445976243586053,-0.5678910057323396,-28.366330418647927
864,-11.551830637381988,-11.551830637381988,19.10385039511343,-0.5469600291661919,-23.583086320804203
865,43.963340072006375,43.963340072006375,20.07589446857719,1.916081683732859,-10.159780731427267
866,4.715223875283869,4.715223875283869,21.885249079433077,0.3198690468298053,-19.292940585834593
867,6.366172278902371,6.366172278902371,21.223091742573704,0.39737694762117404,-15.281064153410156
868,9.191779177055937,9.191779177055937,18.438675759357412,0.5688314793531619,-11.75944278119915
869,-10.555868400554235,-10.555868400554235,22.169060223295194,-0.39036184477543656,-30.358841670408253
870,19.65093565883724,19.65093565883724,21.227323105558416,0.951482341919773,-17.022749758972356
871,-9.708422547616047,-9.708422547616047,25.532227368652556,-0.2662918380206445,-32.5527298955861
872,13.858758155542073,13.858758155542073,25.798775251899514,0.6375648627771441,-24.82997624641556
873,2.279679939981727,2.279679939981727,24.397114094499482,0.2201484033430471,-22.39947299021186
874,15.201247704975863,15.201247704975863,17.586423823943587,0.892335700076661,-7.574434815064487
875,4.18361182192688,4.18361182192688,18.36439842109234,0.3149350033759984,-17.514744262667435
876,-19.282568686136226,-19.282568686136226,25.180684794051693,-0.7178659622791167,-29.993100249529448
877,9.926241010461133,9.926241010461133,18.890163985752537,0.5956721907078844,-15.702139181535077
878,76.67406619061896,76.67406619061896,18.444448414700236,3.1808580193514753,-9.216056149250331
879,5.573494823706571,5.573494823706571,18.816305289274567,0.3823595986151586,-17.14202362848705
880,-3.6731424322976047,-3.6731424322976047,21.850216153042858,-0.06347626189812887,-21.14037143581898
881,-1.4813482775631548,-1.4813482775631548,21.69619247813736,0.04040904444128596,-21.505819304821934
882,15.819764237966005,15.819764237966005,20.746900435373732,0.811620756968475,-10.169626342214002
883,29.402131195699276,29.402131195699276,19.973785206173535,1.3894486389233676,-10.3409524837512
884,-25.278851981201534,-25.278851981201534,16.226800305637664,-1.713430628625812,-34.85689926231494
885,-24.09167166492209,-24.09167166492209,27.40124780508984,-0.862574947552561,-31.88681526966544
886,17.963098238901498,17.963098238901498,22.42494870106362,0.8469557909851618,-18.207785065528377
887,-26.16375936333283,-26.16375936333283,25.773932996817315,-1.0416985943045032,-37.41033163685113
888,-18.42282498953105,-18.42282498953105,22.666960081121292,-0.7832603781448265,-27.81924234502548
889,-3.20328707754719,-3.20328707754719,22.4623954620819,-0.03396421309671867,-26.922260175373758
890,-11.94020964820599,-11.94020964820599,19.087235958527963,-0.5704765377286368,-33.1882875023579
891,-14.17166284851794,-14.17166284851794,21.13438575770549,-0.6169025949222093,-29.075379649780363
892,14.149044610755901,14.149044610755901,18.310128832281492,0.8133450187652017,-20.320170285071878
893,13.595733135366928,13.595733135366928,18.44759429487087,0.7833727958363859,-12.342276950032561
894,14.680015741182961,14.680015741182961,20.20701961085661,0.7785806113530311,-20.257020902085838
895,61.27902337484916,61.27902337484916,22.300841403879158,2.2540173842771885,-13.899937799509738
896,31.349402550815775,31.349402550815775,18.00704831192338,1.6048307409074465,-10.605411200460786
897,-14.258775575235772,-14.258775575235772,20.313413451670886,-0.6562620097019836,-23.961312110282048
898,-19.309723438555448,-19.309723438555448,23.77091248931874,-0.7829483236588811,-24.93002308311706
899,22.91973570381456,22.91973570381456,19.65619230297725,1.1474320807359055,-14.407089657998664
900,9.92114044086927,9.92114044086927,21.396343519435547,0.5486801296765836,-12.324263978493246
901,29.570082947593825,29.570082947593825,18.409611292082545,1.4997894823805575,-13.395498649997032
902,-1.4364965008951125,-1.4364965008951125,18.227068410136415,0.01145890759454716,-17.094411864431567
903,0.3850710723363404,0.3850710723363404,19.511652176805377,0.11671891258511057,-18.17288564128673
904,-17.28072446288227,-17.28072446288227,20.326932048436674,-0.8311913125125051,-24.847415768486663
905,15.44563113923154,15.44563113923154,18.361484530297407,0.8737291794476317,-16.5594520163683
906,21.039674425205177,21.039674425205177,24.40120885178744,0.9030628533042073,-28.20738913992126
907,28.980058433064016,28.980058433064016,18.3280947928417,1.4802671487255294,-9.386965731803102
908,21.142498117995867,21.142498117995867,19.320984129407126,1.0896711258251974,-11.198631520655198
909,26.67552730212592,26.67552730212592,19.298513520939604,1.3218218796765135,-18.091881803702385
910,-16.490392841920876,-16.490392841920876,18.76424052584834,-0.8662045909312621,-33.743885374124766
911,19.85043176713095,19.85043176713095,19.820393040337738,1.0130689637114796,-10.151252921946293
912,12.512166450844276,12.512166450844276,18.94025694591249,0.7170419300829775,-23.724517818857013
913,4.417063267226884,4.417063267226884,22.231526585625268,0.30579391472978945,-21.85731006284383
914,-23.926432926025665,-23.926432926025665,17.040832136128873,-1.519012442578594,-28.071367293271106
915,-11.613114326702679,-11.613114326702679,22.0185606447925,-0.4509210533606531,-24.527359563328705
916,-17.308101302074196,-17.308101302074196,19.895714966530416,-0.8552591248795394,-24.27902773254637
917,38.456014312904244,38.456014312904244,18.385898261231198,1.8621353510777736,-8.776980965903014
918,45.58565678091255,45.58565678091255,19.331451707512894,2.039935608209088,-8.776455804195944
919,56.15636499137167,56.15636499137167,18.88382773588066,2.4556293078418236,-9.1722235688634
920,18.82428367511637,18.82428367511637,19.731075697402257,0.9726390168729963,-17.009313309143213
921,-26.93657226881755,-26.93657226881755,24.495802059875974,-1.1574721670540757,-40.457379929162094
922,2.9676792109534,2.9676792109534,18.50694814706063,0.2508482037537806,-13.431508121291516
