scenario,total_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown
216,70.5049545432512,70.5049545432512,19.889157030597733,2.7844790154147687,-11.151015374972426
217,15.63086954065449,15.63086954065449,20.880756411322796,0.7995755905521821,-14.249675946977971
218,12.473659858938756,12.473659858938756,19.721993637905413,0.6943223546989726,-15.620087514371564
219,-13.558231075604576,-13.558231075604576,20.391836821325246,-0.6125956200575023,-21.75908518552762
220,14.119545604274887,14.119545604274887,20.604429292825934,0.7437455889095334,-12.78871249122876
221,23.47629631022945,23.47629631022945,21.12299208060772,1.103962884987494,-25.327177074605885
222,7.096299955131902,7.096299955131902,20.47959617754444,0.43684117040064946,-16.849132924662015
223,41.893103268664554,41.893103268664554,22.584954300755257,1.6628357183419264,-15.499666980153057
224,14.49142682347726,14.49142682347726,22.133060656753415,0.7218497373798016,-11.978954600419819
225,17.92338461443588,17.92338461443588,21.6815527582102,0.8684255997222187,-11.410780006803375
226,17.71760210590685,17.71760210590685,20.307388580471063,0.9045979661400056,-17.950941408184747
227,-38.30405581936122,-38.30405581936122,21.25882168199405,-2.163388630158292,-42.14904063690178
228,-0.008296959183551333,-0.008296959183551333,20.21023695482188,0.10020135387806976,-15.948260876111853
229,17.58801413349471,17.58801413349471,20.884771082181672,0.8801890590112945,-16.03229320720144
230,10.945023998589187,10.945023998589187,22.87441664329377,0.5680352162112144,-26.20696593199815
231,8.2709591496815,8.2709591496815,20.99365696893814,0.48339738898117124,-13.932297241601777
232,-14.950667169017839,-14.950667169017839,20.422821850026107,-0.6909157686735226,-36.012203735069086
233,8.828167984174184,8.828167984174184,21.121999370771377,0.5058596143655802,-14.709609356939641
234,16.496705371849153,16.496705371849153,19.839292940271044,0.8687997711444202,-16.15129600945932
235,0.6108862664285786,0.6108862664285786,20.044572602799164,0.12997036924591537,-24.100730800391425
236,47.49220737026114,47.49220737026114,21.488926922361713,1.9170084035988242,-10.644218390412732
237,26.067915850875156,26.067915850875156,20.787131344636677,1.2184190412127471,-20.27478774361119
238,-21.255151184663635,-21.255151184663635,21.805688394023246,-0.9864336205456383,-32.56018333329037
239,-3.7981585030465115,-3.7981585030465115,19.254278949676827,-0.10519342124560198,-19.228961783427643
240,-18.227745518216064,-18.227745518216064,22.36893140605358,-0.7876040813779865,-23.54125299923946
241,-0.0877487508455399,-0.0877487508455399,20.78784216873416,0.09913975387062851,-18.895293659437858
242,33.98252147626557,33.98252147626557,21.471803213232576,1.4701993733755836,-13.190203082151147
243,8.52130907462798,8.52130907462798,21.292579850353093,0.49040782310589187,-14.207337660105276
244,14.924784771858945,14.924784771858945,20.488714132733225,0.781068273563038,-29.63053331058812
