Date,WTI,XLE,XOM,CVX,IEF,SHY,SPY
2012-06-06,85.0199966430664,39.833370208740234,46.754154205322266,57.22637939453125,81.33859252929688,69.49239349365234,103.83234405517578
2012-06-07,84.81999969482422,39.858097076416016,47.05152893066406,57.5646858215332,81.53514099121094,69.48417663574219,103.89527130126953
2012-06-08,84.0999984741211,39.864280700683594,47.139007568359375,57.82272720336914,81.59561920166016,69.48417663574219,104.72140502929688
2012-06-11,82.69999694824219,39.320396423339844,46.806636810302734,57.2894401550293,81.81480407714844,69.48417663574219,103.3917465209961
2012-06-12,83.31999969482422,39.876651763916016,47.38389587402344,57.76539993286133,81.37641143798828,69.45128631591797,104.57978820800781
2012-06-13,82.62000274658203,39.36984634399414,47.01654815673828,57.41560363769531,81.8072509765625,69.44300079345703,103.91102600097656
2012-06-14,83.91000366210938,39.987892150878906,47.89122009277344,58.44202423095703,81.58807373046875,69.45128631591797,105.01250457763672
2012-06-15,84.02999877929688,40.75240707397461,48.52680587768555,59.823944091796875,81.96598815917969,69.4759292602539,106.08651733398438
2012-06-18,83.2699966430664,40.385982513427734,48.462677001953125,59.325069427490234,81.94329071044922,69.4594497680664,106.29212188720703
2012-06-19,84.02999877929688,40.969764709472656,49.261531829833984,59.66910171508789,81.6635971069336,69.45128631591797,107.32025146484375
2012-06-20,81.80000305175781,40.808292388916016,49.547279357910156,59.422542572021484,81.49732208251953,69.42655181884766,107.14627838134766
2012-06-21,78.19999694824219,39.13768768310547,47.87956619262695,57.352535247802734,81.67121887207031,69.43482971191406,104.74205780029297
2012-06-22,79.76000213623047,39.39852523803711,47.87956619262695,57.59336471557617,81.31591796875,69.44300079345703,105.54873657226562
2012-06-25,79.20999908447266,38.51666259765625,47.37224197387695,56.81351852416992,81.76184844970703,69.44300079345703,103.85628509521484
2012-06-26,79.36000061035156,38.93275451660156,48.04866027832031,57.885799407958984,81.58050537109375,69.42655181884766,104.37825012207031
2012-06-27,80.20999908447266,39.740108489990234,48.51515197753906,58.81474685668945,81.6938705444336,69.42655181884766,105.31937408447266
2012-06-28,77.69000244140625,40.01335144042969,48.456851959228516,59.325069427490234,81.9583969116211,69.43482971191406,105.01884460449219
2012-06-29,84.95999908447266,41.21818161010742,49.89714050292969,60.49481964111328,81.58050537109375,69.43482971191406,107.63660430908203
2012-07-02,83.75,41.23680877685547,49.76301193237305,60.70125961303711,81.9589614868164,69.45619201660156,107.9608383178711
2012-07-03,87.66000366210938,42.22425079345703,50.3111572265625,61.56709289550781,81.75460815429688,69.43973541259766,108.67265319824219
2012-07-05,87.22000122070312,41.67152404785156,49.89714050292969,60.79871368408203,81.97406768798828,69.46443939208984,108.18228149414062
2012-07-06,84.44999694824219,41.16850662231445,49.448143005371094,60.24826431274414,82.26175689697266,69.48909759521484,107.1541976928711
2012-07-09,85.98999786376953,40.982173919677734,48.77756881713867,59.898468017578125,82.48886108398438,69.48909759521484,107.01972198486328
2012-07-10,83.91000366210938,40.342498779296875,48.462677001953125,59.565914154052734,82.52668762207031,69.48909759521484,106.08651733398438
2012-07-11,85.80999755859375,40.889007568359375,49.20322799682617,60.12208557128906,82.45100402832031,69.4973373413086,106.10232543945312
2012-07-12,86.08000183105469,40.75240707397461,49.051631927490234,60.225318908691406,82.64022827148438,69.51382446289062,105.58826446533203
