Date,WTI,XLE,XOM,CVX,IEF,SHY,SPY,FEDFUNDS,CPIAUCSL,INDPRO,UNRATE,T10Y2Y,DCOILWTICO,DGS10,VIXCLS,WTI_RETURN,XLE_RETURN,XOM_RETURN,CVX_RETURN,IEF_RETURN,SHY_RETURN,SPY_RETURN,FEDFUNDS_3M_CHANGE,FEDFUNDS_CHANGE,INFLATION_YOY,INDPRO_YOY
2012-08-01,88.91000366210938,43.466304779052734,50.67851257324219,63.36186599731445,82.42181396484375,69.57637023925781,108.81498718261719,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.00960629071873735,0.0048693846274033975,0.000690712935723942,0.008360593554118098,-0.0036542700362595265,-0.0001664423864839019,-0.0008717611524409724,-0.03,-0.03,1.6859349154821235,2.288180328799738
2012-08-02,87.12999725341797,42.73971176147461,50.07792282104492,62.645118713378906,82.61886596679688,69.58464813232422,108.06365203857422,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,-0.020223438601605245,-0.016857529285424278,-0.011921756922613658,-0.011376433074354786,0.0023879215193497332,0.00011896856135486156,-0.006928650534393429,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-03,91.4000015258789,43.745784759521484,51.05170440673828,63.71738815307617,82.18681335449219,69.55989837646484,110.20689392089844,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.047844270434232124,0.023266753938957618,0.019258682344863755,0.01697173005144425,-0.0052431882673085635,-0.0003557416620539044,0.019639028786951188,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-06,92.19999694824219,43.86378860473633,50.9933967590332,63.82633972167969,82.23988342285156,69.56816101074219,110.42045593261719,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.008714602308600345,0.0026938589481726076,-0.0011427820323473333,0.0017084586897356667,0.0006455164671228646,0.00011877739578121908,0.0019359528957904207,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-07,93.66999816894531,44.52206802368164,51.2674560546875,64.1933364868164,81.80774688720703,69.53522491455078,110.97405242919922,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.015817850209886134,0.01489585813747922,0.005360016942003317,0.005733458814280282,-0.005268439835133464,-0.00047354845588853836,0.005001006162872645,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-08,93.3499984741211,44.5593376159668,51.47738265991211,64.30228424072266,81.69400787353516,69.51048278808594,111.10848999023438,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,-0.003422094031160247,0.0008367536230953492,0.00408637358278168,0.0016957430828599906,-0.001391288211985309,-0.00035588479694602604,0.0012106991931199378,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-09,93.36000061035156,44.86366653442383,51.764949798583984,64.58324432373047,81.63334655761719,69.51048278808594,111.20338439941406,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.00010714087396590364,0.0068065280579864594,0.005570735869649832,0.0043598459995290465,-0.0007428188489130211,0.0,0.0008537053200920635,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-10,92.87000274658203,44.944393157958984,51.90580749511719,65.11078643798828,81.868408203125,69.5269775390625,111.38529968261719,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,-0.0052622991535162915,0.0017977594784616814,0.0027174062751768014,0.008135224429890547,0.0028753429319623154,0.00023727060340619232,0.0016345424247931264,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-13,92.7300033569336,44.77670669555664,51.72976303100586,64.95597076416016,81.8153305053711,69.53522491455078,111.32994079589844,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,-0.0015086143491030968,-0.003737953679194082,-0.0033973785746664042,-0.0023805582651676743,-0.0006485396782000362,0.00011861419353978613,-0.0004971270734764249,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-14,93.43000030517578,44.695987701416016,51.764949798583984,64.9788818359375,81.41350555419922,69.51872253417969,111.34577178955078,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.007520415057927547,-0.001804327377949208,0.0006799722994896551,0.00035265475823178746,-0.004923465394661439,-0.00023735220396603926,0.00014218877752950203,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-15,94.33000183105469,44.68976974487305,51.647586822509766,65.06559753417969,81.00418090820312,69.49406433105469,111.47227478027344,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.009586796001699588,-0.00013912633803515352,-0.00226980268150879,0.0013336315622887443,-0.005040405654200398,-0.0003547616581130499,0.001135482572098803,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-16,95.5999984741211,45.08723831176758,52.040802001953125,65.49909210205078,80.8070297241211,69.48580932617188,112.29479217529297,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.01337351202335772,0.008854631546287448,0.007584592043694951,0.006640327671313535,-0.0024368062122392693,-0.00011879424948794365,0.007351583150038277,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-17,96.01000213623047,45.068580627441406,51.882347106933594,65.11761474609375,80.90558624267578,69.49406433105469,112.44508361816406,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.004279570863336027,-0.0004138986215656011,-0.0030494652860446995,-0.005841189076233353,0.0012189096090977909,0.00011879424948794746,0.001337470395444989,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-20,95.97000122070312,44.913330078125,51.618228912353516,65.03667449951172,80.95106506347656,69.49406433105469,112.4529800415039,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,-0.00041671961044643604,-0.0034507091959146002,-0.005103715902824004,-0.0012437585804553452,0.0005619642026525704,0.0,7.022224393214596e-05,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-21,96.68000030517578,44.77049255371094,51.33064270019531,64.72456359863281,81.0192642211914,69.49406433105469,112.11286926269531,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.007370903642669124,-0.003185360324698279,-0.005586986155802775,-0.0048105506288835895,0.0008421191961072106,0.0,-0.003029053971564743,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-22,97.26000213623047,44.93818664550781,51.48911666870117,64.82283020019531,81.64852142333984,69.53522491455078,112.16039276123047,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.00598126794792334,0.0037386413136738746,0.0030825610751460033,0.0015170759909223241,0.007736754249879244,0.0005921138620790813,0.0004237999556217985,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-23,96.2699966430664,44.441349029541016,51.24262237548828,64.32575988769531,81.79257202148438,69.54342651367188,111.24295043945312,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,-0.010231118019872944,-0.011117594864845688,-0.004798804508507503,-0.0076976878590182185,0.001762722365688778,0.00011794188462960449,-0.008213372872075847,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-24,96.1500015258789,44.70218276977539,51.67692184448242,64.74193572998047,81.75464630126953,69.54342651367188,111.91516876220703,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,-0.0012472210153241423,0.005852011454919655,0.008439641860512222,0.00644897675850393,-0.0004637892503903416,0.0,0.006024610338086085,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-27,95.47000122070312,44.720821380615234,51.4949836730957,64.58006286621094,81.96697235107422,69.53522491455078,111.93891143798828,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,-0.007097413108373957,0.00041686389954889084,-0.0035268973480349548,-0.002503409320387364,0.002593746269894679,-0.00011794188462973806,0.00021212636239688573,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-28,96.33000183105469,44.751861572265625,51.70627212524414,64.93843078613281,81.99723815917969,69.54342651367188,111.82821655273438,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.00896774098148785,0.0006938473704209688,0.00409469333930285,0.005533863533461155,0.00036917578970476194,0.00011794188462960449,-0.0009893758326120947,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-29,95.48999786376953,44.45376968383789,51.588897705078125,64.62051391601562,81.9442138671875,69.54342651367188,111.91516876220703,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,-0.008758308186814919,-0.006683277586450651,-0.0022726032761462567,-0.00490768906684717,-0.0006468686617782239,0.0,0.000777249470215298,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-30,94.62000274658203,43.98178482055664,51.17804718017578,64.11766052246094,82.09579467773438,69.55167388916016,111.10848999023438,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,-0.009152608360361485,-0.010674198796081454,-0.007995814495980805,-0.007812072108523806,0.0018480961447711382,0.00011858613961333021,-0.007234051260520036,-0.03,0.0,1.6859349154821235,2.288180328799738
2012-08-31,96.47000122070312,44.42271423339844,51.23676681518555,64.82861328125,82.62644958496094,69.59285736083984,111.63837432861328,0.13,229.918,97.2734,8.1,1.32,88.99,1.56,18.96,0.019363192605667854,0.009975353604764295,0.0011467021059425888,0.011027227729950385,0.006443048968300176,0.0005919524470317937,0.0047577355536698,-0.03,0.0,1.4655975145301925,2.3667605372935663
2012-09-04,95.30000305175781,44.081153869628906,51.13111877441406,64.28528594970703,82.43743896484375,69.5879135131836,111.53557586669922,0.14,231.015,97.2217,7.8,1.32,88.99,1.56,18.96,-0.012202249153370998,-0.007718579240329631,-0.002064086362085664,-0.00841629819794033,-0.0022901520664265367,-7.104210771766912e-05,-0.0009212407549751132,-0.01999999999999999,0.010000000000000009,1.9497168982819613,2.312353458690608
2012-09-05,95.36000061035156,43.91346740722656,51.254356384277344,64.02519226074219,82.4071044921875,69.5879135131836,111.44066619873047,0.14,231.015,97.2217,7.8,1.32,88.99,1.56,18.96,0.0006293670347401767,-0.003811293530284917,0.0024073271953480315,-0.004054135700128281,-0.0003680373321736704,0.0,-0.0008512985313719882,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-06,95.52999877929688,44.838809967041016,52.22860336303711,65.33147430419922,81.84532165527344,69.55494689941406,113.7025146484375,0.14,231.015,97.2217,7.8,1.32,88.99,1.56,18.96,0.0017811117861609024,0.020853010624616135,0.01882968493515556,0.02019728064783802,-0.006840508121473449,-0.00047385276238574544,0.02009320948582276,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-07,96.41999816894531,45.61510467529297,52.774452209472656,65.89212036132812,81.95157623291016,69.57142639160156,114.14540100097656,0.14,231.015,97.2217,7.8,1.32,88.99,1.56,18.96,0.009273308483373342,0.017164846238656162,0.010396911984072573,0.00854494909860381,0.0012973944428851833,0.0002368996168699887,0.0038875660465123043,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-10,96.54000091552734,45.416385650634766,52.51620101928711,65.86902618408203,81.98955535888672,69.55494689941406,113.49685668945312,0.14,231.015,97.2217,7.8,1.32,88.99,1.56,18.96,0.0012438097286730132,-0.004365947203619696,-0.0049055011084924915,-0.00035054609174371736,0.0004633263938979426,-0.00023689961686988682,-0.005697940907524811,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-11,97.16999816894531,45.90078353881836,52.598358154296875,65.99617004394531,81.83769226074219,69.57142639160156,113.813232421875,0.14,231.015,97.2217,7.8,,,,,0.006504563291774399,0.010609230136148694,0.0015631926230851151,0.0019283920685817938,-0.0018539424161545656,0.0002368996168699887,0.002783650632936949,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-12,97.01000213623047,46.18024444580078,52.557289123535156,66.16959381103516,81.43537139892578,69.56319427490234,114.1928482055664,0.14,231.015,97.2217,7.8,,,,,-0.001647915013604005,0.00606990975518134,-0.0007811094109161266,0.002624338732883063,-0.004928206368760193,-0.00011833311751434174,0.003329877285853968,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-13,98.30999755859375,46.93171691894531,53.543270111083984,67.37178802490234,81.67074584960938,69.5879135131836,115.9327392578125,0.14,231.015,97.2217,7.8,,,,,0.013311638551163334,0.016141616576795872,0.018586318084016305,0.01800530555465146,0.002886153113578851,0.0003552862630302005,0.015121518862554743,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-14,99.0,47.552757263183594,54.171268463134766,67.77062225341797,80.90393829345703,69.55494689941406,116.44680786132812,0.14,231.015,97.2217,7.8,,,,,0.006994123589510269,0.013146060102409754,0.011660551602627089,0.005902445954673518,-0.009433365921639209,-0.00047385276238574544,0.004424394904580687,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-17,96.62000274658203,47.192543029785156,53.94237518310547,67.70708465576172,81.07096099853516,69.55494689941406,116.05140686035156,0.14,231.015,97.2217,7.8,,,,,-0.024334062581688916,-0.007603880464468184,-0.004234315194702086,-0.0009379787090318403,0.002062328978213536,0.0,-0.003401328329772027,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-18,95.29000091552734,46.857177734375,53.789764404296875,67.60877990722656,81.27596282958984,69.56319427490234,115.95652770996094,0.14,231.015,97.2217,7.8,,,,,-0.013860904585003357,-0.007131689793481809,-0.002833154181731347,-0.0014529673390036807,0.0025254798203753473,0.00011856649935544743,-0.00081789578322393,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-19,91.9800033569336,46.40382385253906,53.155921936035156,67.39495849609375,81.4657211303711,69.56319427490234,116.01976776123047,0.14,231.015,97.2217,7.8,,,,,-0.03535368435977802,-0.00972233720801975,-0.011853678473354206,-0.003167639540221716,0.0023320194575968674,0.0,0.0005452285778398948,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-20,91.87000274658203,46.534236907958984,53.713497161865234,68.11744689941406,81.51129913330078,69.54669952392578,116.02767944335938,0.14,231.015,97.2217,7.8,,,,,-0.001196634428347697,0.0028064528127468872,0.010434795843826254,0.010663160276081274,0.0005593181669925865,-0.00023714705839286622,6.819021047004848e-05,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-21,92.88999938964844,46.586639404296875,53.948246002197266,68.08854675292969,81.68586730957031,69.55494689941406,115.97917938232422,0.14,231.015,97.2217,7.8,,,,,0.011041426648965484,0.0011254726962327732,0.004360865901927103,-0.0004243594006860095,0.0021393538460907574,0.00011858055903721659,-0.0004180916201109098,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-24,91.93000030517578,46.34959030151367,53.924781799316406,68.07698059082031,81.86808013916016,69.56319427490234,115.80428314208984,0.14,231.015,97.2217,7.8,,,,,-0.01038856963342046,-0.005101339221682845,-0.0004350337378884144,-0.00016988385185026,0.00222816884359837,0.00011856649935544743,-0.001509135048059197,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-25,91.37000274658203,45.84429931640625,53.84260940551758,67.58568572998047,82.17174530029297,69.54669952392578,114.57186889648438,0.14,231.015,97.2217,7.8,,,,,-0.006110194124790287,-0.010961595105573995,-0.001524995804486671,-0.007242921312630679,0.003702338833739743,-0.00023714705839286622,-0.010699249825015864,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-26,89.9800033569336,45.40764617919922,53.543270111083984,67.22154998779297,82.51344299316406,69.56319427490234,113.92788696289062,0.14,231.015,97.2217,7.8,,,,,-0.015329766349948664,-0.00957034872281904,-0.005575035956217714,-0.005402330607286097,0.004149713605108895,0.00023714705839286202,-0.0056366243035605975,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-27,91.8499984741211,46.025211334228516,53.877811431884766,67.74173736572266,82.33870697021484,69.57142639160156,115.00125122070312,0.14,231.015,97.2217,7.8,,,,,0.02056933432783012,0.013508809924843615,0.00622861727991899,0.0077086141578268375,-0.0021199127633713994,0.00011833311751449165,0.009377330747685339,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-09-28,92.19000244140625,45.8068733215332,53.67239761352539,67.37178802490234,82.33870697021484,69.60440826416016,114.46849822998047,0.14,231.015,97.2217,7.8,,,,,0.003694896244427,-0.004755166452511185,-0.0038198729682807383,-0.005476139627871238,0.0,0.0004739597683402737,-0.00464334797250955,-0.01999999999999999,0.0,1.9497168982819613,2.312353458690608
2012-10-01,92.4800033569336,46.03767395019531,53.877811431884766,67.77062225341797,82.49159240722656,69.60604858398438,114.77062225341797,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,0.0031407499302537516,0.005025907826831915,0.0038198729682808103,0.005902445954673518,0.00185506525720648,2.3566043261979073e-05,0.0026358869090727086,0.0,0.01999999999999999,2.2246543422904885,2.6379540412778235
2012-10-02,91.88999938964844,46.11878204345703,53.83087158203125,68.18101501464844,82.43832397460938,69.58954620361328,114.88990783691406,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.006400238352493481,0.001760226417764796,-0.0008716075902466536,0.00603735292979044,-0.0006459523613177752,-0.0002371106711184324,0.0010387992588537008,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-03,88.13999938964844,45.551109313964844,53.819114685058594,67.12905883789062,82.52198791503906,69.58954620361328,115.35905456542969,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.041665750381551264,-0.01238530945379992,-0.00021842821215468006,-0.01554913601775944,0.0010143524420494004,0.0,0.0040751313088978475,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-04,91.70999908447266,46.00650405883789,54.12431335449219,67.71282958984375,82.1950912475586,69.58954620361328,116.18592071533203,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,0.0397049620989564,0.009947801903797475,0.005654804340560778,0.00865865060140721,-0.003969194916725651,0.0,0.007142194848600783,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-05,89.87999725341797,45.900447845458984,54.3180046081543,67.9151382446289,81.82262420654297,69.55658721923828,116.19384002685547,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.02015599782919555,-0.0023079050769605784,0.0035722486069071613,0.002983290364978189,-0.004541798186285897,-0.0004737319561907621,6.815835855246e-05,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-08,89.33000183105469,45.97529220581055,54.39427947998047,67.98448944091797,82.0887451171875,69.56480407714844,115.79634857177734,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.006138018547412187,0.0016292522240529954,0.0014032431565940767,0.001020623874991632,0.0032471346627320815,0.00011812501072831784,-0.0034267987491712337,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-09,92.38999938964844,46.03767395019531,54.07150650024414,67.83423614501953,81.92144012451172,69.56480407714844,114.65141296386719,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,0.03368134286500932,0.0013559339851450685,-0.005951626673555686,-0.002212557311904937,-0.00204017879085703,0.0,-0.009936699067805508,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-10,91.25,45.17683029174805,53.425880432128906,64.9962387084961,82.11910247802734,69.55658721923828,113.919921875,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.012415748613801528,-0.018875708962886446,-0.012012084193770187,-0.042737623190962575,0.0024099219137376214,-0.00011812501072826387,-0.00640057150342157,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-11,92.06999969482422,45.51368713378906,53.50806427001953,65.34881591796875,82.1950912475586,69.54837036132812,113.9835205078125,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,0.008946161522547548,0.007428745601148086,0.0015370957145665577,0.005409918625536201,0.0009249204006730933,-0.00011813896589494783,0.0005581191209616075,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-12,91.86000061035156,45.2641487121582,53.425880432128906,64.776611328125,82.20268249511719,69.57305908203125,113.60983276367188,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.0022834684431339257,-0.005497796854177831,-0.0015370957145665726,-0.00879471891305382,9.235219420751014e-05,0.00035492333655692,-0.003283822436586177,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-15,91.8499984741211,45.49497604370117,53.70761489868164,65.21009826660156,82.22550201416016,69.55658721923828,114.55597686767578,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.00010889049360621552,0.00508660324472897,0.005259515059022152,0.006669736418638098,0.0002775621376296016,-0.0002367843706619025,0.00829352591180788,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-16,92.08999633789062,46.21857452392578,54.21822738647461,65.94412231445312,81.83779907226562,69.55658721923828,115.71674346923828,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,0.002609524918231958,0.015779860022698065,0.009462354647087265,0.011193413502967584,-0.004726269202480498,0.0,0.010081753771882187,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-17,92.12000274658203,46.79873275756836,54.811004638671875,66.57420349121094,81.3209228515625,69.51539611816406,116.2415771484375,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,0.00032578480110670124,0.012474361465967608,0.010873837814396861,0.009509415713691165,-0.006335891133612855,-0.0005923709620045404,0.004525248962181478,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-18,92.0999984741211,46.792518615722656,54.86383056640625,66.267822265625,81.17650604248047,69.5236587524414,115.93941497802734,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.00021717807411802075,-0.00013279322081188627,0.0009633191008809287,-0.004612723527591934,-0.0017774662416175282,0.00011885342999145844,-0.0026028172093661957,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-19,90.05000305175781,46.05638122558594,54.08325958251953,65.53376770019531,81.51853942871094,69.5236587524414,114.00731658935547,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.022509821182071947,-0.015857006731332245,-0.014329604204858244,-0.011138896813370259,0.004204601180460543,0.0,-0.016805143052649126,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-22,88.7300033569336,45.825584411621094,54.106719970703125,65.16383361816406,81.24491119384766,69.49891662597656,114.02323913574219,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.014767016831181779,-0.005023778012907278,0.00043368875099504463,-0.005660931282785994,-0.003362284242515222,-0.0003559440135348014,0.00013965274401027853,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-23,86.66999816894531,44.758846282958984,52.92704391479492,63.2217903137207,81.63257598876953,69.53190612792969,112.44100189208984,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.023490306660863484,-0.02355343927715032,-0.022043956659778745,-0.03025559074862207,0.0047602100653035585,0.00047456386891481917,-0.01397362322905626,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-24,85.7300033569336,44.41574478149414,52.75095748901367,63.41252899169922,81.45773315429688,69.5236587524414,112.12299346923828,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.010904920171801608,-0.007695088711103854,-0.0033325117130289595,0.003012434911279244,-0.0021441237357952042,-0.00011861985538009282,-0.0028322317201044966,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-25,86.05000305175781,44.833702087402344,53.07376480102539,64.13499450683594,81.16128540039062,69.49891662597656,112.448974609375,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,0.003725696274774343,0.009366116563832315,0.006100810968616526,0.011328691016904504,-0.0036459214294192444,-0.0003559440135348014,0.0029031349894501407,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-26,86.27999877929688,44.88986587524414,53.18528366088867,64.26216125488281,81.67818450927734,69.51539611816406,112.38536071777344,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,0.0026692492503123688,0.00125192959782363,0.0020990005542431546,0.0019808349939353757,0.006348594051453823,0.00023709058354339356,-0.000565873474854244,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-10-31,86.23999786376953,44.87738037109375,53.50806427001953,63.7188606262207,82.01268005371094,69.55658721923828,112.38536071777344,0.16,231.638,97.5311,7.8,1.39,92.44,1.64,16.32,-0.00046372498287170107,-0.0002781750527723966,0.0060506413969903736,-0.008490382158177007,0.004086923371256084,0.0005923709620044613,0.0,0.0,0.0,2.1556780595369363,1.9249841413494284
2012-11-01,87.08999633789062,45.07075881958008,53.76044845581055,64.42400360107422,81.84900665283203,69.54008483886719,113.56206512451172,0.16,231.249,97.9084,7.7,1.45,87.05,1.75,16.69,0.009807942265010541,0.004299783145267986,0.004705661430266729,0.011005686452164343,-0.001997702557578987,-0.00023727929941601451,0.01041583050282037,0.03,0.0,1.9841234840132227,2.319281924482519
2012-11-02,84.86000061035156,44.32841110229492,52.97985076904297,62.63798904418945,81.91752624511719,69.53190612792969,112.5523452758789,0.16,231.249,97.9084,7.7,1.45,87.05,1.75,16.69,-0.025939177688304026,-0.016607867406278502,-0.014626370893452763,-0.028114342603884148,0.0008367960787951458,-0.00011761837721701194,-0.008931111984484385,0.03,0.0,1.7960197033926262,2.3313663148609054
2012-11-05,85.6500015258789,44.6652946472168,53.19112777709961,63.1119384765625,82.11542510986328,69.53190612792969,112.78292083740234,0.16,231.249,97.9084,7.7,1.45,87.05,1.75,16.69,0.00926639561877896,0.0075709883358526485,0.003979944234000225,0.007538003177014803,0.0024129171502198753,0.0,0.0020465118130459695,0.03,0.0,1.7960197033926262,2.3313663148609054
2012-11-06,88.70999908447266,45.3826789855957,53.766300201416016,63.78819274902344,81.74244689941406,69.50712585449219,113.66545104980469,0.16,231.249,97.9084,7.7,1.45,87.05,1.75,16.69,0.035103369626632186,0.015933718151238833,0.010755269262512933,0.010658155631232192,-0.004552467941134036,-0.0003564506073806675,0.007794577397504596,0.03,0.0,1.7960197033926262,2.3313663148609054
2012-11-07,84.44000244140625,44.1973991394043,52.077247619628906,62.14088821411133,82.427490234375,69.56480407714844,111.08939361572266,0.16,231.249,97.9084,7.7,1.45,87.05,1.75,16.69,-0.04933136031901197,-0.026464567756480678,-0.03191873317682886,-0.02616390897350282,0.008345587784896986,0.0008294732947419986,-0.02292426889859822,0.03,0.0,1.7960197033926262,2.3313663148609054
2012-11-08,85.08999633789062,43.3989372253418,51.42169189453125,61.19298553466797,82.7928695678711,69.56480407714844,109.753662109375,0.16,231.249,97.9084,7.7,1.45,87.05,1.75,16.69,0.007668224930364164,-0.018230991441256943,-0.012668042688723567,-0.015371630117746511,0.004422940726854274,0.0,-0.012096805945353017,0.03,0.0,1.7960197033926262,2.3313663148609054
2012-11-09,86.06999969482422,43.38645935058594,51.50438690185547,61.17564392089844,82.80046081542969,69.56480407714844,109.84904479980469,0.16,231.249,97.9084,7.7,1.45,87.05,1.75,16.69,0.011451438292318539,-0.0002875570161374656,0.0016068818726009703,-0.00028343234639102884,9.168542653661743e-05,0.0,0.0008686841594098819,0.03,0.0,1.7960197033926262,2.3313663148609054
2012-11-12,85.56999969482422,43.473793029785156,51.56935501098633,61.22764205932617,82.853759765625,69.56480407714844,109.93653106689453,0.16,231.249,97.9084,7.7,1.45,87.05,1.75,16.69,-0.005826164252137658,0.0020109015628051326,0.0012606143238587221,0.0008496200267703876,0.0006434964572296627,0.0,0.0007961056713159743,0.03,0.0,1.7960197033926262,2.3313663148609054
2012-11-13,85.37999725341797,43.29288864135742,51.067359924316406,60.85196304321289,82.95271301269531,69.57305908203125,109.55487060546875,0.16,231.249,97.9084,7.7,1.45,87.05,1.75,16.69,-0.0022229017026762716,-0.00416991054806247,-0.009782056838342844,-0.0061546759049805775,0.001193599467623463,0.00011865935993363357,-0.0034776838015240573,0.03,0.0,1.7960197033926262,2.3313663148609054
2012-11-14,86.31999969482422,42.76889419555664,50.831138610839844,59.75593948364258,82.97552490234375,69.58954620361328,108.07600402832031,0.16,231.249,97.9084,7.7,1.45,87.05,1.75,16.69,0.010949468253579021,-0.01217731968005181,-0.004636412509107592,-0.018175487823036653,0.0002749609117628196,0.00023694758552879902,-0.013590804549371028,0.03,0.0,1.7960197033926262,2.3313663148609054
